relative_time,AccX,AccY,AccZ
40583,-1.0935516357421875,-8.528146743774414,-1.4664485454559326
40603,-0.8876502513885498,-7.194576263427734,-1.7274165153503418
40622,,-6.045359134674072,
40623,-1.3138182163238523,,-2.0649988651275635
40643,-1.7208324670791626,-5.494692802429199,-2.493561029434204
40662,-2.154182910919189,-5.884947776794434,-2.098517894744873
40682,-1.426345705986023,-6.988674640655518,-2.29484224319458
40702,0.4291606545448303,-7.331045627593994,-3.0849289894104004
40723,2.239177227020264,-8.564059257507324,-4.7153801918029785
40741,,-8.999804496765137,
40742,3.86005163192749,,-5.565321922302246
40761,3.022081136703491,-9.528923034667969,-5.062539577484131
40781,-0.6769605278968811,-9.708487510681152,-3.760093688964844
40801,-3.248333215713501,-11.21444034576416,-3.94444727897644
40821,-3.6768951416015625,-12.397176742553713,-5.079298973083496
40841,-3.229179620742798,-11.595118522644045,-5.732915878295898
40860,-2.1302409172058105,-10.02691650390625,-5.34744930267334
40880,-1.0648212432861328,-8.592789649963379,-4.564545631408691
40900,-0.1837549805641174,-7.29034423828125,-3.755305290222168
40920,0.496198296546936,-6.370970726013184,-1.9476830959320068
40940,0.7858967185020447,-4.944026470184326,0.3459621369838714
40960,0.4219780564308166,-2.930502891540528,2.6013002395629883
40979,-0.1191115379333496,-1.8339585065841677,3.446453332901001
40999,-0.6673837304115295,-2.4612393379211426,2.337938070297241
41019,-0.961870551109314,-4.888959884643555,-1.238999366760254
41039,-1.591545581817627,-9.244012832641602,-4.5836992263793945
41059,-1.3353660106658936,-12.100295066833496,-5.098452568054199
41079,-2.551620483398437,-14.779407501220703,-4.897339344024658
41099,-2.034472942352295,-16.65406608581543,-2.1583728790283203
41118,0.8170213103294373,-15.342044830322266,0.8750807046890259
41138,2.3277626037597656,-15.3731689453125,0.6212953329086304
41158,3.18249249458313,-16.551116943359375,-1.5119383335113523
41178,2.694075345993042,-15.940594673156738,-1.622071623802185
41198,1.1330559253692627,-13.333309173583984,-1.1432312726974487
41217,-0.4638765752315521,-11.202469825744627,-1.0977414846420288
41237,-1.7375918626785278,-9.856928825378418,-1.4449007511138916
41257,-1.754351258277893,-8.437167167663574,-1.820790410041809
41277,-1.103128433227539,-6.830657482147217,-1.746570110321045
41297,-0.9187749028205872,-5.829881191253662,-1.780089020729065
41317,-1.0791864395141602,-5.243301868438721,-2.29484224319458
41336,,-4.9799394607543945,
41337,-1.6944962739944458,,-2.493561029434204
41356,-1.1103110313415527,-6.428431510925293,-2.100912094116211
41376,1.0348936319351196,-7.510610580444336,-2.1104888916015625
41396,1.9399019479751587,-9.251194953918455,-3.0825347900390625
41416,1.7842788696289062,-11.382035255432127,-3.793612480163574
41436,0.7164648771286011,-11.930307388305664,-3.242946147918701
41455,-2.120664119720459,-11.652579307556152,-3.405751943588257
41475,-3.243544816970825,-11.135432243347168,-4.090493679046631
41495,-2.700061082839966,-11.66455078125,-4.631583213806152
41515,-1.8285715579986568,-11.015722274780272,-4.617218017578125
41535,-1.206079125404358,-9.897629737854004,-4.681861400604248
41555,-0.1454477459192276,-8.372523307800293,-4.131195068359375
41574,,-7.0126166343688965,
41575,1.075595140457153,,-2.7066450119018555
41594,2.057217836380005,-6.057330131530762,-0.3292027413845062
41614,1.9829975366592407,-4.16112232208252,1.4209587574005127
41634,0.9295487999916076,-3.045424461364746,2.337938070297241
41654,0.0700303986668586,-3.4787750244140625,1.6651673316955566
41673,,-5.260061264038086,
41674,-1.0720038414001465,,-1.0211269855499268
41693,-2.4175450801849365,-6.890512466430664,-3.891774892807007
41713,-2.946663856506348,-8.252813339233398,-4.169502258300781
41733,-3.3417069911956787,-10.970232009887695,-5.057751178741455
41753,-3.2411506175994877,-14.295778274536133,-2.3594858646392822
41772,,-15.478513717651367,
41773,-0.9977835416793824,,0.333991140127182
41792,2.102707624435425,-15.737088203430176,1.8279730081558228
41812,3.007715940475464,-15.875951766967772,-0.1783680319786071
41832,3.311779499053955,-16.297330856323242,-2.2158336639404297
41852,2.339733600616455,-15.425841331481934,-2.098517894744873
41872,0.2424129247665405,-13.445837020874023,-1.5454572439193726
41892,-1.816600561141968,-11.738770484924316,-1.334767460823059
41911,,-10.170568466186523,
41912,-3.1525650024414062,,-1.291671872138977
41931,-3.597886562347412,-8.564059257507324,-1.6148890256881714
41951,-3.231573820114136,-6.581660270690918,-1.9524714946746824
41971,-2.2619221210479736,-4.405331134796143,-2.3810336589813232
41991,-1.366490602493286,-3.442862033843994,-2.1559786796569824
42011,0.0939724147319793,-5.2672438621521,-1.6364368200302124
42030,,-6.466738700866699,
42031,1.635838270187378,,-1.9069817066192627
42050,2.768295764923096,-7.256825447082519,-2.8431146144866943
42070,2.3924059867858887,-8.99740982055664,-3.652354717254639
42090,1.2647370100021362,-10.532093048095703,-4.109647274017334
42110,-2.470217704772949,-10.740388870239258,-4.96198320388794
42130,-4.024054527282715,-9.674968719482422,-5.357026100158691
42149,-3.561973571777344,-10.158597946166992,-5.249287128448486
42169,-2.008136749267578,-10.335768699645996,-5.143942356109619
42189,-1.4191631078720093,-10.596736907958984,-5.117606163024902
42209,,-10.366893768310549,
42210,-0.760757565498352,,-5.04099178314209
42229,0.1945288926362991,-8.853757858276367,-4.880579948425293
42249,1.446696400642395,-7.163451671600342,-3.903745889663696
42268,,-5.66228723526001,-1.5717934370040894
42269,2.3325510025024414,,
42288,,-4.197035789489746,
42289,2.2439656257629395,,0.5518634915351868
42308,1.0540473461151123,-3.3446998596191406,1.535880446434021
42328,-1.2156559228897097,-4.338293552398682,0.7721300721168518
42348,-3.1429882049560547,-5.123591423034668,-2.3786394596099854
42368,-2.9107506275177,-6.5265936851501465,-3.551798105239868
42387,,-8.398859977722168,-2.1775264739990234
42388,-1.129464626312256,,
42407,-1.4311341047286987,-11.166556358337402,-1.279700756072998
42427,-1.9147628545761108,-14.379575729370115,-0.6883329749107361
42447,0.1274912357330322,-16.201562881469727,1.234210968017578
42467,1.082777738571167,-16.560693740844727,1.0642226934432983
42487,0.8577227592468262,-17.041927337646484,-1.260547161102295
42506,0.8960300087928772,-17.006013870239258,-1.5861586332321167
42526,0.656609833240509,-15.210363388061523,-1.2653355598449707
42546,-0.2005143910646438,-12.753912925720217,-0.8439561128616333
42566,-0.8086416125297546,-10.742782592773438,-0.7769184708595276
42586,-1.371279001235962,-9.351752281188965,-0.997184991836548
42606,-2.233191728591919,-8.391676902770996,-1.6316484212875366
42625,-2.853289842605591,-7.156269073486328,-2.8143839836120605
42645,,-5.48272180557251,
42646,-2.74076247215271,,-3.973177671432495
42665,-1.933916449546814,-4.6471452713012695,-3.513490915298462
42685,-1.2300211191177368,-6.426037311553955,-1.6053122282028198
42705,-0.1382651478052139,-8.549694061279297,-0.9780313968658448
42724,,-8.78193187713623,
42725,0.9103952050209044,,-2.09133529663086
42744,2.8592753410339355,-7.42681360244751,-3.111265182495117
42764,3.3668460845947266,-6.660669326782227,-3.4105403423309326
42784,2.2224178314208984,-8.099584579467773,-3.4775779247283936
42804,-0.9762357473373412,-9.512163162231444,-4.195838451385498
42824,-2.479794502258301,-10.745177268981934,-5.187037944793701
42844,-2.3122003078460693,-10.690110206604004,-5.412093162536621
42863,-1.9219454526901243,-9.943120002746582,-4.969165802001953
42883,-1.2898762226104736,-9.47146224975586,-4.744110584259033
42903,-0.535702645778656,-8.83699893951416,-2.936488389968872
42923,0.558447539806366,-8.010998725891113,-0.1568202078342437
42943,0.9391255974769592,-6.095637321472168,1.6747441291809082
42962,,-4.043806552886963,
42963,0.596754789352417,,2.278082847595215
42982,,-5.0900726318359375,
42983,-1.2419921159744265,,1.85430920124054
43002,,-6.509834289550781,-0.7984662652015686
43003,-2.5947160720825195,,
43022,-2.360084295272827,-7.55131196975708,-4.485537052154541
43042,-0.5285200476646423,-8.856152534484863,-6.467936038970947
43062,0.6733692288398743,-9.68694019317627,-4.116829872131348
43082,-1.1174936294555664,-11.176133155822754,-0.180762231349945
43101,,-13.259089469909668,
43102,-2.5947160720825195,,-0.4345476031303406
43121,-1.7926585674285889,-15.026009559631348,-0.1592144072055816
43141,1.1091139316558838,-16.35718536376953,0.8104372620582581
43161,2.454655408859253,-17.405845642089844,0.2286462634801864
43181,2.806602954864502,-16.10340118408203,-0.7242460250854492
43200,,-13.692439079284668,-0.6093243360519409
43201,2.095525026321411,,
